"year","month","state","month_num","male","female","adolescents","adults","seniors","total_deaths","covid_deaths","white","black","hispanic","asian","other","white_deaths","black_deaths","hispanic_deaths","asian_deaths","other_deaths","hover"
2021,8,"North Dakota",20,17,18,0,0,0,604,35,84.4,5.5,3.3,2.8,4,31,0,0,0,0,"Total Number of Deaths: 604
Total Number of COVID19 Deaths: 35

White: 84.4
Black: 5.5
Hispanic: 3.3
Asian: 2.8
Other: 4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,9,"North Dakota",21,51,38,0,0,55,710,89,85,4.9,3.3,2.4,4.4,74,0,0,0,0,"Total Number of Deaths: 710
Total Number of COVID19 Deaths: 89

White: 85
Black: 4.9
Hispanic: 3.3
Asian: 2.4
Other: 4.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 55"
2021,10,"North Dakota",22,130,70,0,0,133,735,200,84.7,5.1,3.3,2.6,4.4,176,0,0,0,20,"Total Number of Deaths: 735
Total Number of COVID19 Deaths: 200

White: 84.7
Black: 5.1
Hispanic: 3.3
Asian: 2.6
Other: 4.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 133"
2021,11,"North Dakota",23,65,47,0,0,75,438,112,84.6,5.4,3.2,2.8,4.1,94,0,0,0,13,"Total Number of Deaths: 438
Total Number of COVID19 Deaths: 112

White: 84.6
Black: 5.4
Hispanic: 3.2
Asian: 2.8
Other: 4.1

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 75"
2021,12,"North Dakota",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 0
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,1,"Ohio",1,0,0,0,0,0,11279,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 11279
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Ohio",2,0,0,0,0,0,10367,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 10367
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Ohio",3,58,40,0,0,79,11151,98,65.2,23,5.4,3.7,2.7,82,14,0,0,0,"Total Number of Deaths: 11151
Total Number of COVID19 Deaths: 98

White: 65.2
Black: 23
Hispanic: 5.4
Asian: 3.7
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 79"
2020,4,"Ohio",4,569,494,0,0,920,11528,1063,66,22.1,5.5,3.5,2.8,840,194,15,12,0,"Total Number of Deaths: 11528
Total Number of COVID19 Deaths: 1063

White: 66
Black: 22.1
Hispanic: 5.5
Asian: 3.5
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 920"
2020,5,"Ohio",5,582,576,0,0,1007,11704,1158,64.3,23,5.7,4.1,2.9,897,230,17,12,0,"Total Number of Deaths: 11704
Total Number of COVID19 Deaths: 1158

White: 64.3
Black: 23
Hispanic: 5.7
Asian: 4.1
Other: 2.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1007"
2020,6,"Ohio",6,289,270,0,0,456,10572,559,62.7,24.4,5.8,4.2,2.8,382,142,22,12,0,"Total Number of Deaths: 10572
Total Number of COVID19 Deaths: 559

White: 62.7
Black: 24.4
Hispanic: 5.8
Asian: 4.2
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 456"
2020,7,"Ohio",7,313,368,0,0,562,11258,681,64,24,5.5,3.8,2.8,495,156,19,0,0,"Total Number of Deaths: 11258
Total Number of COVID19 Deaths: 681

White: 64
Black: 24
Hispanic: 5.5
Asian: 3.8
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 562"
2020,8,"Ohio",8,410,375,0,0,708,11450,785,64.6,23.5,5.4,3.7,2.8,643,116,15,0,0,"Total Number of Deaths: 11450
Total Number of COVID19 Deaths: 785

White: 64.6
Black: 23.5
Hispanic: 5.4
Asian: 3.7
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 708"
2020,9,"Ohio",9,337,301,0,0,557,10901,638,65.6,22.6,5.3,3.7,2.8,532,84,15,0,0,"Total Number of Deaths: 10901
Total Number of COVID19 Deaths: 638

White: 65.6
Black: 22.6
Hispanic: 5.3
Asian: 3.7
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 557"
2020,10,"Ohio",10,509,481,0,0,883,11899,990,66.8,21.8,5,3.6,2.8,867,101,15,0,0,"Total Number of Deaths: 11899
Total Number of COVID19 Deaths: 990

White: 66.8
Black: 21.8
Hispanic: 5
Asian: 3.6
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 883"
2020,11,"Ohio",11,1625,1449,0,0,2694,13940,3074,67.1,21.5,5.1,3.5,2.8,2708,292,43,26,0,"Total Number of Deaths: 13940
Total Number of COVID19 Deaths: 3074

White: 67.1
Black: 21.5
Hispanic: 5.1
Asian: 3.5
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 2694"
2020,12,"Ohio",12,3105,2946,0,0,5357,17897,6051,66.5,22,5.2,3.5,2.7,5292,602,94,53,0,"Total Number of Deaths: 17897
Total Number of COVID19 Deaths: 6051

White: 66.5
Black: 22
Hispanic: 5.2
Asian: 3.5
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 5357"
2021,1,"Ohio",13,2203,1983,0,0,3672,15191,4186,66.1,22.4,5.2,3.6,2.7,3621,458,71,30,0,"Total Number of Deaths: 15191
Total Number of COVID19 Deaths: 4186

White: 66.1
Black: 22.4
Hispanic: 5.2
Asian: 3.6
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 3672"
2021,2,"Ohio",14,913,728,0,0,1392,11636,1641,65.7,22.7,5.2,3.6,2.7,1381,216,31,12,0,"Total Number of Deaths: 11636
Total Number of COVID19 Deaths: 1641

White: 65.7
Black: 22.7
Hispanic: 5.2
Asian: 3.6
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1392"
2021,3,"Ohio",15,432,341,0,0,616,11042,773,65.4,22.8,5.4,3.6,2.7,634,108,20,10,0,"Total Number of Deaths: 11042
Total Number of COVID19 Deaths: 773

White: 65.4
Black: 22.8
Hispanic: 5.4
Asian: 3.6
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 616"
2021,4,"Ohio",16,348,320,0,0,475,10625,668,64.9,23.1,5.4,3.8,2.8,528,116,18,0,0,"Total Number of Deaths: 10625
Total Number of COVID19 Deaths: 668

White: 64.9
Black: 23.1
Hispanic: 5.4
Asian: 3.8
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 475"
2021,5,"Ohio",17,288,258,0,0,380,10874,546,64.6,23.3,5.5,3.8,2.8,411,106,18,0,0,"Total Number of Deaths: 10874
Total Number of COVID19 Deaths: 546

White: 64.6
Black: 23.3
Hispanic: 5.5
Asian: 3.8
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 380"
2021,6,"Ohio",18,155,172,0,0,228,10079,327,64.8,23,5.4,3.9,2.8,254,65,0,0,0,"Total Number of Deaths: 10079
Total Number of COVID19 Deaths: 327

White: 64.8
Black: 23
Hispanic: 5.4
Asian: 3.9
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 228"
2021,7,"Ohio",19,111,104,0,0,148,10364,215,65.5,23,5.2,3.6,2.7,169,34,10,0,0,"Total Number of Deaths: 10364
Total Number of COVID19 Deaths: 215

White: 65.5
Black: 23
Hispanic: 5.2
Asian: 3.6
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 148"
2021,8,"Ohio",20,429,361,0,0,527,11371,790,66.3,22.3,5.1,3.6,2.8,683,90,11,0,0,"Total Number of Deaths: 11371
Total Number of COVID19 Deaths: 790

White: 66.3
Black: 22.3
Hispanic: 5.1
Asian: 3.6
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 527"
2021,9,"Ohio",21,1251,1057,0,826,1478,12920,2308,67.2,21.4,5.1,3.5,2.8,1998,249,39,17,0,"Total Number of Deaths: 12920
Total Number of COVID19 Deaths: 2308

White: 67.2
Black: 21.4
Hispanic: 5.1
Asian: 3.5
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): 826
Seniors (Ages 65+): 1478"
2021,10,"Ohio",22,1479,1105,0,826,1757,13386,2584,66.9,21.5,5.2,3.6,2.8,2277,238,44,18,0,"Total Number of Deaths: 13386
Total Number of COVID19 Deaths: 2584

White: 66.9
Black: 21.5
Hispanic: 5.2
Asian: 3.6
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): 826
Seniors (Ages 65+): 1757"
2021,11,"Ohio",23,631,533,0,0,831,8055,1164,66.9,21.6,5.2,3.5,2.8,1047,87,16,13,0,"Total Number of Deaths: 8055
Total Number of COVID19 Deaths: 1164

White: 66.9
Black: 21.6
Hispanic: 5.2
Asian: 3.5
Other: 2.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 831"
2021,12,"Ohio",24,0,0,0,0,0,70,0,67.6,21.1,5.7,3.1,2.5,0,0,0,0,0,"Total Number of Deaths: 70
Total Number of COVID19 Deaths: NA

White: 67.6
Black: 21.1
Hispanic: 5.7
Asian: 3.1
Other: 2.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Oklahoma",1,0,0,0,0,0,3733,0,71.4,2.9,5.6,0.7,19.4,0,0,0,0,0,"Total Number of Deaths: 3733
Total Number of COVID19 Deaths: NA

White: 71.4
Black: 2.9
Hispanic: 5.6
Asian: 0.7
Other: 19.4

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): NA"
2020,2,"Oklahoma",2,0,0,0,0,0,3386,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 3386
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Oklahoma",3,25,14,0,0,0,3614,39,58.8,12,15.3,3.6,10.3,30,0,0,0,0,"Total Number of Deaths: 3614
Total Number of COVID19 Deaths: 39

White: 58.8
Black: 12
Hispanic: 15.3
Asian: 3.6
Other: 10.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"Oklahoma",4,106,102,0,0,173,3438,208,59.6,11.4,14.7,3.6,10.7,151,19,0,0,0,"Total Number of Deaths: 3438
Total Number of COVID19 Deaths: 208

White: 59.6
Black: 11.4
Hispanic: 14.7
Asian: 3.6
Other: 10.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 173"
2020,5,"Oklahoma",5,54,60,0,0,97,3378,114,58.4,12.4,15.5,3.6,10.1,86,0,0,0,0,"Total Number of Deaths: 3378
Total Number of COVID19 Deaths: 114

White: 58.4
Black: 12.4
Hispanic: 15.5
Asian: 3.6
Other: 10.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 97"
